sentence,target_word,context_sentence,target_level,system_id
私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,2
今日も一日、精一杯生きた！,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,2
明日のことは考えず、今を一生懸命生きるんだ！,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,2
毎日充実した生活を送るためには、自分らしく生きることが大切だと思う。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,2
生きていくことの大切さ、そして難しさも実感した。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,2
家族や友人など、身近な人たちとのつながりを大切にしながら、これからも「生きる」ことを続けていきたい。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,2
命ある限り、精一杯生きていきたい。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,2
彼は生きていたいという希望を持っている。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,2
彼らは人生とは何か、そしていかに生きるべきかについて議論した。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,2
日本人にとって「生きる」ことは非常に重要な意味を持つ。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,2
生きていると言うことは、何かを成し遂げるために努力し続けることである。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,2
自分の仕事や趣味などを通じて社会に貢献することも大切な生き方だ。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,2
人生には辛いことや悲しいこともたくさんあるが、それでも精一杯生きなければならない。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,2
人は一人では生きられない。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,2
周りの人たちへの感謝の気持ちを忘れずに、誰かのために一生懸命生きることが大切だ。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,2
生きてこそ、人生と言えるのだ。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,2
