sentence,target_word,context_sentence,target_level,system_id
水の色が真赤になる情報があったであります。,情報,水の色が真赤になる情報があったであります。,N3,2
彼はその店について多くの情報を持っていた。,情報,水の色が真赤になる情報があったであります。,N3,2
私たちは彼女から多くの情報を得た。,情報,水の色が真赤になる情報があったであります。,N3,2
彼らはこの町について多くの情報を持っていた。,情報,水の色が真赤になる情報があったであります。,N3,2
それはかなりいい情報だった。,情報,水の色が真赤になる情報があったであります。,N3,2
あなたにはどんな情報が必要ですか？,情報,水の色が真赤になる情報があったであります。,N3,2
それはまさに、その花についての情報だ。,情報,水の色が真赤になる情報があったであります。,N3,2
それらもすべて、その場所に関する情報だ。,情報,水の色が真赤になる情報があったであります。,N3,2
もしあなたが何か新しいことを始めたいと思ったら、まず最初にするべきことは、そのための情報収集だ。,情報,水の色が真赤になる情報があったであります。,N3,2
私たちは毎日多くの情報を処理している。,情報,水の色が真赤になる情報があったであります。,N3,2
しかし、時々これらの情報が混乱してしまうことがある。,情報,水の色が真赤になる情報があったであります。,N3,2
コンピューターや携帯電話などの電子機器から得られる情報は、常に正確で最新のものでなければならない！,情報,水の色が真赤になる情報があったであります。,N3,2
人間には、自分自身や他者に関する様々な情報が与えられている。,情報,水の色が真赤になる情報があったであります。,N3,2
何もないところから新しいものを生み出すためには、膨大な情報が必要となる。,情報,水の色が真赤になる情報があったであります。,N3,2
インターネットによって世界中の人々の間に情報が行き渡るようになった。,情報,水の色が真赤になる情報があったであります。,N3,2
多くの人が集まるほど、その中ではより多くの情報が共有され、伝達される。,情報,水の色が真赤になる情報があったであります。,N3,2
どれも重要な情報だ。」,情報,水の色が真赤になる情報があったであります。,N3,2
いろいろ調べているんですが、なかなか良い情報が見つからなくて困っています。」,情報,水の色が真赤になる情報があったであります。,N3,2
