sentence,target_word,context_sentence,target_level,system_id
そして弾丸が始終高い所ばかりを飛ぶようになった。,高い,そして弾丸が始終高い所ばかりを飛ぶようになった。,N1,2
東京タワーは当時世界一高いビルだった。,高い,そして弾丸が始終高い所ばかりを飛ぶようになった。,N1,2
そのため私たちは常に高いところへ登って景色を楽しむことができた。,高い,そして弾丸が始終高い所ばかりを飛ぶようになった。,N1,2
お店では値段が高い物と安い物があります。,高い,そして弾丸が始終高い所ばかりを飛ぶようになった。,N1,2
その建物は非常に高く、私の身長では手が届かない。,高い,そして弾丸が始終高い所ばかりを飛ぶようになった。,N1,2
彼はとても背が高いので、彼女と並んで歩くことができない。,高い,そして弾丸が始終高い所ばかりを飛ぶようになった。,N1,2
このビルは高さ600メートルもある。,高い,そして弾丸が始終高い所ばかりを飛ぶようになった。,N1,2
今まで見た中で一番高いビルは東京タワーだ。,高い,そして弾丸が始終高い所ばかりを飛ぶようになった。,N1,2
「私の部屋はとても高い」、2.,高い,そして弾丸が始終高い所ばかりを飛ぶようになった。,N1,2
「彼は背が高くハンサムだ」、3.,高い,そして弾丸が始終高い所ばかりを飛ぶようになった。,N1,2
「彼女は背が高かったので目立たなかった」、4.,高い,そして弾丸が始終高い所ばかりを飛ぶようになった。,N1,2
「あの人は背が高い」、5.「その車はかなり高い」,高い,そして弾丸が始終高い所ばかりを飛ぶようになった。,N1,2
