sentence,target_word,context_sentence,target_level,system_id
彼らはじつにその生涯の勤勉努力をもってしてもなおかつ三十円以上の月給を取ることが許されないのである。,取る,彼らはじつにその生涯の勤勉努力をもってしてもなおかつ三十円以上の月給を取ることが許されないのである。,N5,2
何か食べて元気を出そうと思ったんだけど、お腹が空いてなかったから、パンを一個取ってきたよ。」,取る,彼らはじつにその生涯の勤勉努力をもってしてもなおかつ三十円以上の月給を取ることが許されないのである。,N5,2
パスタを頼んで、サラダも取りました。」,取る,彼らはじつにその生涯の勤勉努力をもってしてもなおかつ三十円以上の月給を取ることが許されないのである。,N5,2
「人生というものは、実に勤勉努力を以てしてもなおかつ三十円以上の月給を取ることが許されないのである。,取る,彼らはじつにその生涯の勤勉努力をもってしてもなおかつ三十円以上の月給を取ることが許されないのである。,N5,2
だから、彼は一生かかっても三十円以上の月給を取ることができない。,取る,彼らはじつにその生涯の勤勉努力をもってしてもなおかつ三十円以上の月給を取ることが許されないのである。,N5,2
だから、彼女はどんなに頑張っても三十円以上の月給を取ることができない。,取る,彼らはじつにその生涯の勤勉努力をもってしてもなおかつ三十円以上の月給を取ることが許されないのである。,N5,2
だから、我々はどんなに頑張っても三十円以上の月給を取ることができない。,取る,彼らはじつにその生涯の勤勉努力をもってしてもなおかつ三十円以上の月給を取ることが許されないのである。,N5,2
もし君が怠け者だったら、君はいくら頑張っても三十円以上の月給を取ることができない。,取る,彼らはじつにその生涯の勤勉努力をもってしてもなおかつ三十円以上の月給を取ることが許されないのである。,N5,2
そうすれば、きっと将来的には三十円以上の月給を取ることができるようになるだろう。,取る,彼らはじつにその生涯の勤勉努力をもってしてもなおかつ三十円以上の月給を取ることが許されないのである。,N5,2
彼は実にその生涯の勤勉努力をもってしてもなおかつ三十円以上の月給を取ることが許されないのである。,取る,彼らはじつにその生涯の勤勉努力をもってしてもなおかつ三十円以上の月給を取ることが許されないのである。,N5,2
