sentence,target_word,context_sentence,target_level,system_id
鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
彼女は鋭く光る目をしている。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
彼は鋭い爪を持っている。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
そのナイフは非常に鋭い。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
あの人の鋭い目つきを見ると心がざわつく。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
彼の鋭い剣さばきには誰もかなわない。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
彼女の鋭い洞察力には舌を巻く。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
この国の人々の鋭い神経には感心する。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
私たちのチームワークはとても鋭い。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
「鋭い牙を持つ動物」と言えば犬や猫などの哺乳類だが、日本ではイノシシやシカなどの大型獣にも鋭い牙を持つものがいる。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
このペン先はとても鋭い。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
彼の行動はいつも鋭く正確だ。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
彼女の性格は非常に鋭い。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
彼女は鋭い爪を持っている。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
彼は鋭い観察力の持ち主だ。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
その店には鋭い刃物が売られていた。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
この木刀は鋭い刃先をしている。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
あの人は鋭い洞察力をもっている。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
「鋭い刃」という言葉の由来には諸説あるが、有力な説では日本刀を作る際に使用される鋼材（鉄）の硬度が高いことからこの名がついたと言われている。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
鋭く研がれた刃物は人や動物などあらゆるものを切り裂くことができる。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
鋭い洞察力：物事の本質を見抜く能力。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
鋭利な刃物ほど切断面が鋭いため、怪我をする危険性が高くなる。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
鋭い歯＝鋭い牙／鋭い爪,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,2
