sentence,target_word,context_sentence,target_level,system_id
新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
「新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。」,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
「新之助に向っている輪の中から、一人が抜けて前方に走りだそうとした。」,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
「新之助に向っている輪の中から、一人が抜けて前方に向かって走り出した。」,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
彼は自転車を走らせながら運転免許証を見た。,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
彼女は走りながら電話をかけた。,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
彼らはマラソン大会に参加し、最後まで走りきった。,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
彼は自転車を走らせた。,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
彼女は走りながら携帯電話で話した。,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
彼らは車を走らせた。,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
馬は足音を立てずに走る。,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
私たちは新しいノートパソコンを走らせようとしている。,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
彼は走り始めた。,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
私たちは走り続けた。,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
彼らは全力で走った。,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
その男は猛烈な勢いで走っていた。,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
私たちは皆、走り続けることを止めない。,走る,新之助に向っている輪の中から、一人が抜けて前方に走ろうとした。,N1,2
