sentence,target_word,context_sentence,target_level,system_id
空からはちらほらと、たゆたいながら雪が落ち始める。,始める,空からはちらほらと、たゆたいながら雪が落ち始める。,N5,2
彼は新しいことを始めるのが好きだ。,始める,空からはちらほらと、たゆたいながら雪が落ち始める。,N5,2
何かを始めなければならない。,始める,空からはちらほらと、たゆたいながら雪が落ち始める。,N5,2
この仕事を始めるのに十分な給料がなかった。,始める,空からはちらほらと、たゆたいながら雪が落ち始める。,N5,2
- 彼は始めてそのことを知った。,始める,空からはちらほらと、たゆたいながら雪が落ち始める。,N5,2
- 彼女は始めてそれを見た。,始める,空からはちらほらと、たゆたいながら雪が落ち始める。,N5,2
- 私たちは始めてこの町に来た。,始める,空からはちらほらと、たゆたいながら雪が落ち始める。,N5,2
私たちは今日の仕事を始める前に、まずコーヒーを一杯飲むことにした。,始める,空からはちらほらと、たゆたいながら雪が落ち始める。,N5,2
彼女は料理を始めるときには必ずレシピ本を見る。,始める,空からはちらほらと、たゆたいながら雪が落ち始める。,N5,2
始めましょう！,始める,空からはちらほらと、たゆたいながら雪が落ち始める。,N5,2
「彼は新しい仕事を始めたばかりである」,始める,空からはちらほらと、たゆたいながら雪が落ち始める。,N5,2
「今日は寒いので、温かい飲み物でも飲みながら一日を始めましょう」,始める,空からはちらほらと、たゆたいながら雪が落ち始める。,N5,2
新しい仕事を始めるには勇気がいる。,始める,空からはちらほらと、たゆたいながら雪が落ち始める。,N5,2
私たちは何も始めなかった。,始める,空からはちらほらと、たゆたいながら雪が落ち始める。,N5,2
このプロジェクトを始めるために必要なことはすべてやった。,始める,空からはちらほらと、たゆたいながら雪が落ち始める。,N5,2
