sentence,target_word,context_sentence,target_level,system_id
本人の意思が強ければ止められるわ。,強い,本人の意思が強ければ止められるわ。,N5,2
彼は、自分の意志が強くないとやっていけないタイプだ。,強い,本人の意思が強ければ止められるわ。,N5,2
彼女はとても芯が強く、どんなことでも乗り越えてしまう。,強い,本人の意思が強ければ止められるわ。,N5,2
私はあまり体が強くないので、マラソン大会には参加できない。,強い,本人の意思が強ければ止められるわ。,N5,2
私は、自分の意志が強いので、勉強を続けています。,強い,本人の意思が強ければ止められるわ。,N5,2
彼女は芯の強い人で、どんな困難に遭っても決してめげない。,強い,本人の意思が強ければ止められるわ。,N5,2
あの子は気が強くて、いつも強気だ。,強い,本人の意思が強ければ止められるわ。,N5,2
彼女はとても強い意志を持っている。,強い,本人の意思が強ければ止められるわ。,N5,2
彼は自分の仕事に強い誇りを持っている。,強い,本人の意思が強ければ止められるわ。,N5,2
私たちはもっと強くなる必要がある。,強い,本人の意思が強ければ止められるわ。,N5,2
この店には商品に対して強いこだわりがある。,強い,本人の意思が強ければ止められるわ。,N5,2
彼は意志が強いので、自分の考えを曲げることはない。,強い,本人の意思が強ければ止められるわ。,N5,2
彼女は意志が強いので、困難な状況にも負けない。,強い,本人の意思が強ければ止められるわ。,N5,2
私は意志が強いので、どんな障害も乗り越えていける。,強い,本人の意思が強ければ止められるわ。,N5,2
あなたは意志が強いので、目標に向かって突き進むことができる。,強い,本人の意思が強ければ止められるわ。,N5,2
他人よりも意志が強い人には敵わない。,強い,本人の意思が強ければ止められるわ。,N5,2
誰かがあなたを強く叩いたら、きっと怪我をするよ。,強い,本人の意思が強ければ止められるわ。,N5,2
彼女はとても強い意志を持っています。,強い,本人の意思が強ければ止められるわ。,N5,2
その人はいつも強い信念を持っている。,強い,本人の意思が強ければ止められるわ。,N5,2
私はもっと強い人間になりたい。,強い,本人の意思が強ければ止められるわ。,N5,2
