sentence,target_word,context_sentence,target_level,system_id
電話をかけることを習いました。,電話,電話をかけることを習いました。,N1,2
私は日本で電話のかけ方を習った。,電話,電話をかけることを習いました。,N1,2
この国ではインターネットにアクセスするには電話回線が必要だ。,電話,電話をかけることを習いました。,N1,2
彼は日本で電話のかけ方を習った。,電話,電話をかけることを習いました。,N1,2
彼女は日本語で電話をする方法を知っていた。,電話,電話をかけることを習いました。,N1,2
私は英語で電話をしましょうか？,電話,電話をかけることを習いました。,N1,2
あなたはフランス語で電話をしてください。,電話,電話をかけることを習いました。,N1,2
彼らはスペイン語で電話をしている。,電話,電話をかけることを習いました。,N1,2
私は電話のかけ方を習った。,電話,電話をかけることを習いました。,N1,2
彼女は電話で誰かと話していた。,電話,電話をかけることを習いました。,N1,2
彼は日本へ電話をかけた。,電話,電話をかけることを習いました。,N1,2
この部屋には電話がない。,電話,電話をかけることを習いました。,N1,2
「私は日本で電話のかけ方を習った。」,電話,電話をかけることを習いました。,N1,2
「彼が彼女に電話をかけた。」,電話,電話をかけることを習いました。,N1,2
彼は今日、初めて電話をかけた。,電話,電話をかけることを習いました。,N1,2
母さんに電話してみるよ。,電話,電話をかけることを習いました。,N1,2
学校から電話がかかってくるかもしれない。,電話,電話をかけることを習いました。,N1,2
