sentence,target_word,context_sentence,target_level,system_id
私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,2
「人生の意味」とは、人が生きていることそのものである。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,2
自分らしく生きるためには、他人から与えられたものよりも、自分自身で経験したことや身につけた知識などによって得られるものの方が大きい。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,2
人間にとって最大の喜びは、何かを成し遂げることではなく、それまで懸命に生きてきたという事実だろう。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,2
生きていくことは大切なことだと思います。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,2
なぜなら、彼は自分の人生を生きていたからだ。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,2
彼らはその日まで何も考えずに生きてきた。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,2
人は皆それぞれの人生を生きている。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,2
あなたは今ここで生まれたばかりの命なのだから、もっと自由に生きなければならない。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,2
生きているから、人生は素晴らしいんだ,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,2
人間として生まれてきたからには、何か目的や目標を持って生きたいものだ。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,2
自分らしく生きること4.),生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,2
命ある限り精一杯生きること5.),生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,2
