sentence,target_word,context_sentence,target_level,system_id
この四月以来市場には、前代未聞だと云う恐慌が来ている。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N3,2
今春以降、市場には前例のない恐慌が起きている。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N3,2
私たちは今、新しい製品を市場に投入するために懸命に働いている。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N3,2
日本では、消費者のニーズや嗜好性などによって様々な商品が市場に出回っている。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N3,2
最近の日本では、若者を中心に「市場」という単語やその意味について理解している人が増えてきている。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N3,2
もうこれ以上悪くなるようなことはないだろう。1.日本では「市場」というのは日常生活でよく使われる言葉だが、外国語を学ぶ人にとっては難しい場合もある。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N3,2
日本語学習者にとって、「市場」という言葉は理解しにくいかもしれない。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N3,2
日本人にとって、「市場」という言葉は身近なものです。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N3,2
英語を勉強している方にとって、「市場」という言葉は少し難しく感じるかもしれません。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N3,2
世界各国から集まった人々が取引をする場所として、「市場」は非常に重要な役割を果たしています。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N3,2
