sentence,target_word,context_sentence,target_level,system_id
一人のこらず死んだような場所もあります。,場所,一人のこらず死んだような場所もあります。,N3,2
彼は誰にも知られていない秘密の場所を持っている。,場所,一人のこらず死んだような場所もあります。,N3,2
この街には人通りの少ない場所や危険な場所がたくさんある。,場所,一人のこらず死んだような場所もあります。,N3,2
その場所は奇妙で不思議なものばかりだった。,場所,一人のこらず死んだような場所もあります。,N3,2
その場所はどうなっているのだろうか？,場所,一人のこらず死んだような場所もあります。,N3,2
あの場所では何が起こっているのだろうか？,場所,一人のこらず死んだような場所もあります。,N3,2
あの町は、子供がたくさんいる賑やかな場所です。,場所,一人のこらず死んだような場所もあります。,N3,2
彼女にとってこの場所は大切な思い出だった。,場所,一人のこらず死んだような場所もあります。,N3,2
あなたたち二人だけだから、静かな場所で話そう。,場所,一人のこらず死んだような場所もあります。,N3,2
そこは暗く陰鬱な場所で、何か悪いものが出てきそうな気がした。,場所,一人のこらず死んだような場所もあります。,N3,2
そこは誰もが知っている有名な場所である。,場所,一人のこらず死んだような場所もあります。,N3,2
その場所は山奥にあるため、人里離れた静かな場所である。,場所,一人のこらず死んだような場所もあります。,N3,2
彼らは今まで一度も出会ったことのない不思議な場所で出会い、そして恋に落ちた。,場所,一人のこらず死んだような場所もあります。,N3,2
この場所はいつも雨が降っていて、それが嫌だった。,場所,一人のこらず死んだような場所もあります。,N3,2
