sentence,target_word,context_sentence,target_level,system_id
婆さんは三百弗の小切手を見ると、急に愛想がよくなりました。,見る,婆さんは三百弗の小切手を見ると、急に愛想がよくなりました。,N3,2
彼は何も見なかった。,見る,婆さんは三百弗の小切手を見ると、急に愛想がよくなりました。,N3,2
婆さんは三百廿五の小切手を見ると、急に愛想がよくなりました。,見る,婆さんは三百弗の小切手を見ると、急に愛想がよくなりました。,N3,2
婆さんは三百十九の小切手を見ると、急に愛想がよくなりました。,見る,婆さんは三百弗の小切手を見ると、急に愛想がよくなりました。,N3,2
婆さんは三百弐拾六の小切手を見ると、急に愛想がよくなりました。,見る,婆さんは三百弗の小切手を見ると、急に愛想がよくなりました。,N3,2
婆さんは三百参拾七の小切手を見ると、急に愛想がよくなりました。,見る,婆さんは三百弗の小切手を見ると、急に愛想がよくなりました。,N3,2
婆さんは三百四拾八の小切手を見ると、急に愛想がよくなりました。,見る,婆さんは三百弗の小切手を見ると、急に愛想がよくなりました。,N3,2
私は彼の顔を見たことがない。,見る,婆さんは三百弗の小切手を見ると、急に愛想がよくなりました。,N3,2
彼女はその犬を見たことがない。,見る,婆さんは三百弗の小切手を見ると、急に愛想がよくなりました。,N3,2
あなたは彼らを見たことがある。,見る,婆さんは三百弗の小切手を見ると、急に愛想がよくなりました。,N3,2
「婆さんは三百三十五の小切手を見ると、急に愛想がよくなった。」,見る,婆さんは三百弗の小切手を見ると、急に愛想がよくなりました。,N3,2
「彼は彼女の美しさを見て、恋に落ちた。」,見る,婆さんは三百弗の小切手を見ると、急に愛想がよくなりました。,N3,2
婆さんは三百三十一の小切手を見ると、急に愛想がよくなった。,見る,婆さんは三百弗の小切手を見ると、急に愛想がよくなりました。,N3,2
彼は目を細めて彼女の顔を見た。,見る,婆さんは三百弗の小切手を見ると、急に愛想がよくなりました。,N3,2
