sentence,target_word,context_sentence,target_level,system_id
これを認める研究者は少ない。,認める,これを認める研究者は少ない。,N1,2
彼の発明品が認められたことに感謝する。,認める,これを認める研究者は少ない。,N1,2
この本が日本で認められたと聞いてとてもうれしい。,認める,これを認める研究者は少ない。,N1,2
彼らの業績が認められたことを大変光栄に思う。,認める,これを認める研究者は少ない。,N1,2
彼の発明が認められるまであと一歩だ。,認める,これを認める研究者は少ない。,N1,2
その提案には同意できないが、この結果については認めるべきだろう。,認める,これを認める研究者は少ない。,N1,2
彼女の行動に対して批判的な声もあったが、最終的には彼女の判断を認めるしかなかった。,認める,これを認める研究者は少ない。,N1,2
私の意見に賛成してくれる人がいることを、私はこの仕事で認められていると思う。,認める,これを認める研究者は少ない。,N1,2
彼にこのアイデアを認めてもらうため、私は必死だった。,認める,これを認める研究者は少ない。,N1,2
その問題について自分の意見を述べると同時に、相手の主張も認めるべきである。,認める,これを認める研究者は少ない。,N1,2
私が作った料理の味は、他の人に認めてもらえるようなものではない。,認める,これを認める研究者は少ない。,N1,2
彼は自分の仕事ぶりを同僚に認めてもらいたいと思っている。,認める,これを認める研究者は少ない。,N1,2
最近、彼女に対する評価が厳しくなっていることをみんなが認めている。,認める,これを認める研究者は少ない。,N1,2
