sentence,target_word,context_sentence,target_level,system_id
あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N3,3
彼との関係は古くからの友情です。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N3,3
その二人の関係は秘密に包まれています。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N3,3
あの会社との関係を築くために、多くの時間を費やしました。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N3,3
兄は家族の中で特別な関係を持っています。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N3,3
彼女は関係ない人たちの口車に乗ってしまった。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N3,3
離婚の後も彼とは良好な関係を保っています。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N3,3
彼女の死後、彼の心は関係ない人へと変わった。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N3,3
会社の業績が彼と直接関係しているわけではありません。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N3,3
友達との関係を大切にすることが大切です。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N3,3
彼の言動は私たちの関係に大きな影響を与えました。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N3,3
