sentence,target_word,context_sentence,target_level,system_id
英吉利語を教える報酬は僅かに月額六十円である。,教える,英吉利語を教える報酬は僅かに月額六十円である。,N5,3
彼はピアノを教えるために毎週レッスンを開いています。,教える,英吉利語を教える報酬は僅かに月額六十円である。,N5,3
先生は子供たちに楽しい方法で数学を教えることができます。,教える,英吉利語を教える報酬は僅かに月額六十円である。,N5,3
私は友達に日本の文化を教えるのが好きです。,教える,英吉利語を教える報酬は僅かに月額六十円である。,N5,3
彼は自分の経験を生徒たちに教えることで、多くのことを学びました。,教える,英吉利語を教える報酬は僅かに月額六十円である。,N5,3
オンラインで英語を教えることができるプラットフォームはたくさんあります。,教える,英吉利語を教える報酬は僅かに月額六十円である。,N5,3
彼はピアノを教えることが得意です。,教える,英吉利語を教える報酬は僅かに月額六十円である。,N5,3
私の母は英語を教えるプロフェッショナルです。,教える,英吉利語を教える報酬は僅かに月額六十円である。,N5,3
学校では数学を教える先生が必要です。,教える,英吉利語を教える報酬は僅かに月額六十円である。,N5,3
彼は子供たちに釣りを教えることが好きです。,教える,英吉利語を教える報酬は僅かに月額六十円である。,N5,3
私は友人に料理を教えることを楽しみにしています。,教える,英吉利語を教える報酬は僅かに月額六十円である。,N5,3
