sentence,target_word,context_sentence,target_level,system_id
卵から産まれて成虫になるまでの間の成長過程のものを指す。,卵,卵から産まれて成虫になるまでの間の成長過程のものを指す。,N1,3
卵は温かい砂浜の中で孵化し、小さなカメが現れた。,卵,卵から産まれて成虫になるまでの間の成長過程のものを指す。,N1,3
パンケーキの生地に卵を入れると、もっちりとした食感が出る。,卵,卵から産まれて成虫になるまでの間の成長過程のものを指す。,N1,3
卵を割って中身を確認すると、驚くべき二つの黄身が出てきた。,卵,卵から産まれて成虫になるまでの間の成長過程のものを指す。,N1,3
卵を茹でる時間を計るために、タイマーをセットした。,卵,卵から産まれて成虫になるまでの間の成長過程のものを指す。,N1,3
．卵は、一つ一つ丁寧に優しい水で洗ってください。,卵,卵から産まれて成虫になるまでの間の成長過程のものを指す。,N1,3
．みんなで集まって、卵を使ったおいしい料理を作りましょう。,卵,卵から産まれて成虫になるまでの間の成長過程のものを指す。,N1,3
．この卵は、まだ生らんですぐに孵化する種類です。,卵,卵から産まれて成虫になるまでの間の成長過程のものを指す。,N1,3
．卵を割ると、中からひよこが元気にかえってきました。,卵,卵から産まれて成虫になるまでの間の成長過程のものを指す。,N1,3
．母親のところに戻った卵は、温かい巣の中で孵化を待っていました。,卵,卵から産まれて成虫になるまでの間の成長過程のものを指す。,N1,3
