sentence,target_word,context_sentence,target_level,system_id
その結果同じ画像をGIFにした場合よりサイズが大きくなってしまう。,大きい,その結果同じ画像をGIFにした場合よりサイズが大きくなってしまう。,N5,3
そのビルはとても大きいです。,大きい,その結果同じ画像をGIFにした場合よりサイズが大きくなってしまう。,N5,3
彼は大きい声で歌っています。,大きい,その結果同じ画像をGIFにした場合よりサイズが大きくなってしまう。,N5,3
私の夢は大きい成功を収めることです。,大きい,その結果同じ画像をGIFにした場合よりサイズが大きくなってしまう。,N5,3
あの車は大きい問題を抱えています。,大きい,その結果同じ画像をGIFにした場合よりサイズが大きくなってしまう。,N5,3
大きい希望を持って新しいスタートを切りました。,大きい,その結果同じ画像をGIFにした場合よりサイズが大きくなってしまう。,N5,3
．この建物はとても大きいです。,大きい,その結果同じ画像をGIFにした場合よりサイズが大きくなってしまう。,N5,3
．彼の声は大きいですね。,大きい,その結果同じ画像をGIFにした場合よりサイズが大きくなってしまう。,N5,3
．私たちの会社は大きいプロジェクトを進めています。,大きい,その結果同じ画像をGIFにした場合よりサイズが大きくなってしまう。,N5,3
．彼女は大きい夢を持っています。,大きい,その結果同じ画像をGIFにした場合よりサイズが大きくなってしまう。,N5,3
．あの山は大きいですが、登る価値があります。,大きい,その結果同じ画像をGIFにした場合よりサイズが大きくなってしまう。,N5,3
