sentence,target_word,context_sentence,target_level,system_id
一人のこらず死んだような場所もあります。,場所,一人のこらず死んだような場所もあります。,N3,3
ピクニックに行きたいが、いい場所を知っていますか？,場所,一人のこらず死んだような場所もあります。,N3,3
特におすすめの場所はありますか？,場所,一人のこらず死んだような場所もあります。,N3,3
朝日を見るために、絶好の場所へ早起きしました。,場所,一人のこらず死んだような場所もあります。,N3,3
ここは何もない、ただの静かな場所です。,場所,一人のこらず死んだような場所もあります。,N3,3
この公園は子供たちが遊ぶのに最適な場所です。,場所,一人のこらず死んだような場所もあります。,N3,3
私は新しい場所で暮らすことに決めました。,場所,一人のこらず死んだような場所もあります。,N3,3
その公園は子供たちの楽しい遊び場所です。,場所,一人のこらず死んだような場所もあります。,N3,3
彼女は静かな場所で集中して勉強したいと言っています。,場所,一人のこらず死んだような場所もあります。,N3,3
山の頂上は美しい絶景が広がっている場所です。,場所,一人のこらず死んだような場所もあります。,N3,3
あの建物は重要な会議の開催場所です。,場所,一人のこらず死んだような場所もあります。,N3,3
