sentence,target_word,context_sentence,target_level,system_id
鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,3
彼の鋭い観察力は、常に物事の本質を見抜くことができる。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,3
その鋭い感覚により、彼女は問題の核心を見つけ出した。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,3
彼の鋭い知恵により、難解な数学問題を解決することができた。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,3
鋭い洞察力を持つ彼女は、他人の行動から本当の意図を見抜くことができる。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,3
謎解きが得意な彼は、鋭い直感で事件の真相を突き止めた。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,3
彼の鋭い観察眼は、相手の心理を一瞬で見抜くことができる。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,3
私たちは彼女の鋭い意見に驚いた。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,3
彼の鋭い批判に対して、私は反論の余地がなかった。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,3
彼は鋭い論理で問題を解決する能力を持っている。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,3
彼女の口から出る鋭い言葉には、いつも驚かされる。,鋭い,鋭い鎌でどんな物も真っ二つにしてしまうがこんにゃくだけは切れない。,N1,3
