sentence,target_word,context_sentence,target_level,system_id
その汗を流して手に入れたものを、ただで他に上げるということは出来ない。,上げる,その汗を流して手に入れたものを、ただで他に上げるということは出来ない。,N3,3
彼は姉のために手作りのケーキを上げる。,上げる,その汗を流して手に入れたものを、ただで他に上げるということは出来ない。,N3,3
学生たちが先生に敬意を表して手を上げる。,上げる,その汗を流して手に入れたものを、ただで他に上げるということは出来ない。,N3,3
私たちは皆で声を上げて歌を歌う。,上げる,その汗を流して手に入れたものを、ただで他に上げるということは出来ない。,N3,3
友達が困っている姿を見て、助けの手を上げる。,上げる,その汗を流して手に入れたものを、ただで他に上げるということは出来ない。,N3,3
彼は自己評価を上げるために努力を重ねる。,上げる,その汗を流して手に入れたものを、ただで他に上げるということは出来ない。,N3,3
彼は自分の成績を上げるために一生懸命勉強している。,上げる,その汗を流して手に入れたものを、ただで他に上げるということは出来ない。,N3,3
町の若者たちは音楽のレベルを上げるための練習を欠かさない。,上げる,その汗を流して手に入れたものを、ただで他に上げるということは出来ない。,N3,3
その映画は私たちの期待を上げるような素晴らしいストーリーだった。,上げる,その汗を流して手に入れたものを、ただで他に上げるということは出来ない。,N3,3
インターネットの普及によって、情報をすばやく上げることができるようになった。,上げる,その汗を流して手に入れたものを、ただで他に上げるということは出来ない。,N3,3
野菜を食べることで健康を上げることができると言われている。,上げる,その汗を流して手に入れたものを、ただで他に上げるということは出来ない。,N3,3
