sentence,target_word,context_sentence,target_level,system_id
味噌を食事の一部にすることは非常に良いと考えられている。,良い,味噌を食事の一部にすることは非常に良いと考えられている。,N3,3
彼は毎日運動することがとても良いと言っています。,良い,味噌を食事の一部にすることは非常に良いと考えられている。,N3,3
このシャンプーは髪にとても良い成分が含まれています。,良い,味噌を食事の一部にすることは非常に良いと考えられている。,N3,3
読書は知識を広げるためにとても良い方法です。,良い,味噌を食事の一部にすることは非常に良いと考えられている。,N3,3
早起きは健康に良いとされています。,良い,味噌を食事の一部にすることは非常に良いと考えられている。,N3,3
最近、友達とのコミュニケーションがとても良くなりました。,良い,味噌を食事の一部にすることは非常に良いと考えられている。,N3,3
彼女のアドバイスはとても良いです。,良い,味噌を食事の一部にすることは非常に良いと考えられている。,N3,3
この新しいレストランは料理がとても良いです。,良い,味噌を食事の一部にすることは非常に良いと考えられている。,N3,3
早寝早起きは健康にとって非常に良いです。,良い,味噌を食事の一部にすることは非常に良いと考えられている。,N3,3
この映画は評判が良く、見る価値があります。,良い,味噌を食事の一部にすることは非常に良いと考えられている。,N3,3
彼の提案は私たちの計画にとって良いと思います。,良い,味噌を食事の一部にすることは非常に良いと考えられている。,N3,3
