sentence,target_word,context_sentence,target_level,system_id
学校の外では「広場の王様」とあだ名されたという。,外,学校の外では「広場の王様」とあだ名されたという。,N5,3
彼は外で遊ぶのが好きです。,外,学校の外では「広場の王様」とあだ名されたという。,N5,3
私は外の風を感じるのが好きです。,外,学校の外では「広場の王様」とあだ名されたという。,N5,3
明日、外でピクニックをしましょう。,外,学校の外では「広場の王様」とあだ名されたという。,N5,3
朝、外を走ると気持ちよいです。,外,学校の外では「広場の王様」とあだ名されたという。,N5,3
外で運動すると健康になれます。,外,学校の外では「広場の王様」とあだ名されたという。,N5,3
昨日の夜は外で美しい花火を見ました。,外,学校の外では「広場の王様」とあだ名されたという。,N5,3
外で運動すると気分が良いです。,外,学校の外では「広場の王様」とあだ名されたという。,N5,3
今日は外で友達とピクニックをする予定です。,外,学校の外では「広場の王様」とあだ名されたという。,N5,3
雨が降っているので外で遊ぶのはやめましょう。,外,学校の外では「広場の王様」とあだ名されたという。,N5,3
姉は外で子供たちに絵を教えています。,外,学校の外では「広場の王様」とあだ名されたという。,N5,3
