sentence,target_word,context_sentence,target_level,system_id
その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N5,3
週末には友達と一緒にプログラムの勉強に時間を積む。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N5,3
料理のスキルを積むために新しいレシピを試す。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N5,3
旅行の前には予習しておいて、その土地の歴史知識を積む。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N5,3
毎日の読書で知識を積むことが大切だと言われている。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N5,3
ボランティア活動を通じて新しい経験を積む機会が広がった。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N5,3
私は新しい言語を学ぶために毎日少しずつ時間を積んでいます。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N5,3
彼は経験を積むために海外での仕事を探しています。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N5,3
この本を読んで新しい知識を積みたいと思っています。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N5,3
ケーキを作るのは初めてなので、レシピを見ながら経験を積みます。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N5,3
