sentence,target_word,context_sentence,target_level,system_id
成東の停車場をおりて、町形をした家並みを出る。,出る,成東の停車場をおりて、町形をした家並みを出る。,N5,3
彼は家族と食事を楽しんで、レストランを出た。,出る,成東の停車場をおりて、町形をした家並みを出る。,N5,3
昨日、友達と新しい映画を観て映画館を出た。,出る,成東の停車場をおりて、町形をした家並みを出る。,N5,3
会議が終わり、社長がオフィスを出ていった。,出る,成東の停車場をおりて、町形をした家並みを出る。,N5,3
パーティーが終わり、皆は舞台から出た。,出る,成東の停車場をおりて、町形をした家並みを出る。,N5,3
朝の仕事が終わり、私はオフィスを出て帰宅した。,出る,成東の停車場をおりて、町形をした家並みを出る。,N5,3
大雨の中、傘をさして家を出る。,出る,成東の停車場をおりて、町形をした家並みを出る。,N5,3
朝早く起きて、ランニングをして公園を出る。,出る,成東の停車場をおりて、町形をした家並みを出る。,N5,3
地下鉄を降りて、エスカレーターで地上に出る。,出る,成東の停車場をおりて、町形をした家並みを出る。,N5,3
レストランで食事をした後、会計をして店を出る。,出る,成東の停車場をおりて、町形をした家並みを出る。,N5,3
