sentence,target_word,context_sentence,target_level,system_id
軽量なものでは5kgを切るような車体を作成することも可能である。,もの,軽量なものでは5kgを切るような車体を作成することも可能である。,N5,3
小さなものでも、心からの感謝の気持ちは大切です。,もの,軽量なものでは5kgを切るような車体を作成することも可能である。,N5,3
長いものも、短いものも、時間を大切に使いましょう。,もの,軽量なものでは5kgを切るような車体を作成することも可能である。,N5,3
若いものでも、経験も尊重されるべきです。,もの,軽量なものでは5kgを切るような車体を作成することも可能である。,N5,3
明るいものも、暗いものも、人生の中にはバランスが必要です。,もの,軽量なものでは5kgを切るような車体を作成することも可能である。,N5,3
簡単なものでも、丁寧に手をかけることが大切です。,もの,軽量なものでは5kgを切るような車体を作成することも可能である。,N5,3
この店では、新鮮な食材を使った美味しいものを提供しています。,もの,軽量なものでは5kgを切るような車体を作成することも可能である。,N5,3
昨日の地震で、家の中に置かれていたものがずっと落ちたままです。,もの,軽量なものでは5kgを切るような車体を作成することも可能である。,N5,3
彼女は、困っている人を助けることが好きな善いものだ。,もの,軽量なものでは5kgを切るような車体を作成することも可能である。,N5,3
ケーキを食べると、甘くて美味しいものを感じます。,もの,軽量なものでは5kgを切るような車体を作成することも可能である。,N5,3
あの花は、綺麗なもので、その香りもとてもいいです。,もの,軽量なものでは5kgを切るような車体を作成することも可能である。,N5,3
