sentence,target_word,context_sentence,target_level,system_id
水の色が真赤になる情報があったであります。,情報,水の色が真赤になる情報があったであります。,N3,3
明日の天気に関する情報を手に入れたよ。,情報,水の色が真赤になる情報があったであります。,N3,3
最新の株価情報が欲しいんだけど、どこで調べればいいかな。,情報,水の色が真赤になる情報があったであります。,N3,3
このツアーに参加するには、事前の予約が必要な情報です。,情報,水の色が真赤になる情報があったであります。,N3,3
外国人観光客向けの観光情報センターは、駅の近くにあります。,情報,水の色が真赤になる情報があったであります。,N3,3
情報を教えてくれないかな。,情報,水の色が真赤になる情報があったであります。,N3,3
私は友達から最新の映画の情報を聞きました。,情報,水の色が真赤になる情報があったであります。,N3,3
情報は信頼できないことが多いです。,情報,水の色が真赤になる情報があったであります。,N3,3
彼は情報の信憑性を確認するために多くの時間を費やしました。,情報,水の色が真赤になる情報があったであります。,N3,3
地元の新聞は地震の情報を即座に伝えるために重要な役割を果たしています。,情報,水の色が真赤になる情報があったであります。,N3,3
