sentence,target_word,context_sentence,target_level,system_id
本人の意思が強ければ止められるわ。,強い,本人の意思が強ければ止められるわ。,N1,3
彼は強い意志を持って夢を追い続けている。,強い,本人の意思が強ければ止められるわ。,N1,3
強い信念を持って、彼は自分の道を進んでいる。,強い,本人の意思が強ければ止められるわ。,N1,3
彼女は強い気力で困難に立ち向かっている。,強い,本人の意思が強ければ止められるわ。,N1,3
強い忍耐力を持って、彼は長い闘病生活を乗り越えた。,強い,本人の意思が強ければ止められるわ。,N1,3
強い情熱を持つ彼は、成功への道を切り拓いている。,強い,本人の意思が強ければ止められるわ。,N1,3
私は強い意志を持って夢に向かって進んでいます。,強い,本人の意思が強ければ止められるわ。,N1,3
彼は強い信念を持って人々を導いています。,強い,本人の意思が強ければ止められるわ。,N1,3
彼女の歌声は強い感情を伝えています。,強い,本人の意思が強ければ止められるわ。,N1,3
その映画は強いメッセージを発信しています。,強い,本人の意思が強ければ止められるわ。,N1,3
日本の伝統文化は強い美意識を表現しています。,強い,本人の意思が強ければ止められるわ。,N1,3
