sentence,target_word,context_sentence,target_level,system_id
一間は這入って来た人に冷やかな、不愉快な印象を与える。,与える,一間は這入って来た人に冷やかな、不愉快な印象を与える。,N3,3
小説の登場人物の言動が読者に感動を与える。,与える,一間は這入って来た人に冷やかな、不愉快な印象を与える。,N3,3
この新しい政策は経済に大きな影響を与えるかもしれない。,与える,一間は這入って来た人に冷やかな、不愉快な印象を与える。,N3,3
彼の発言は世間に大きな反響を与えた。,与える,一間は這入って来た人に冷やかな、不愉快な印象を与える。,N3,3
音楽は私たちに心地よい感情を与える力がある。,与える,一間は這入って来た人に冷やかな、不愉快な印象を与える。,N3,3
社会の困難な状況は苦しみを与えるが、成長の機会でもある。,与える,一間は這入って来た人に冷やかな、不愉快な印象を与える。,N3,3
彼の言動は周囲に混乱と不安を与えた。,与える,一間は這入って来た人に冷やかな、不愉快な印象を与える。,N3,3
最新の研究結果は大きな影響を社会に与えるだろう。,与える,一間は這入って来た人に冷やかな、不愉快な印象を与える。,N3,3
長時間の労働はストレスを身体に与えることが知られている。,与える,一間は這入って来た人に冷やかな、不愉快な印象を与える。,N3,3
彼の発言は彼の信頼性に大きなダメージを与えた。,与える,一間は這入って来た人に冷やかな、不愉快な印象を与える。,N3,3
クライアントの苦情は企業の評判に重大な損害を与える可能性がある。,与える,一間は這入って来た人に冷やかな、不愉快な印象を与える。,N3,3
