sentence,target_word,context_sentence,target_level,system_id
この意味で、会話は、彼の意図通り、方向を転換したと云っても差支えない。,意味,この意味で、会話は、彼の意図通り、方向を転換したと云っても差支えない。,N1,3
彼の言葉は受け取り方によっては新たな意味を持つ可能性がある。,意味,この意味で、会話は、彼の意図通り、方向を転換したと云っても差支えない。,N1,3
私たちの目標は、一つの言葉が多くの異なる意味を持つことを認識することです。,意味,この意味で、会話は、彼の意図通り、方向を転換したと云っても差支えない。,N1,3
その映画は深い哲学的な意味を秘めており、鑑賞者を考えさせます。,意味,この意味で、会話は、彼の意図通り、方向を転換したと云っても差支えない。,N1,3
彼女の行動には深い意味があり、私たちはそれを理解するために真剣に考えなければならない。,意味,この意味で、会話は、彼の意図通り、方向を転換したと云っても差支えない。,N1,3
学問はただ知識を得るだけではなく、それらの知識の意味を理解することも重要です。,意味,この意味で、会話は、彼の意図通り、方向を転換したと云っても差支えない。,N1,3
彼の優しさは単なる思いやりの行動という意味以上のものだ。,意味,この意味で、会話は、彼の意図通り、方向を転換したと云っても差支えない。,N1,3
彼の言葉には深い意味が込められている。,意味,この意味で、会話は、彼の意図通り、方向を転換したと云っても差支えない。,N1,3
彼女の笑顔は私にとって何か特別な意味を持っている。,意味,この意味で、会話は、彼の意図通り、方向を転換したと云っても差支えない。,N1,3
この小説は単なる物語という意味を超えて、人間の生きる意味を問いかける。,意味,この意味で、会話は、彼の意図通り、方向を転換したと云っても差支えない。,N1,3
彼の行動はただのミスという意味ではなく、意図的なものだと感じた。,意味,この意味で、会話は、彼の意図通り、方向を転換したと云っても差支えない。,N1,3
