sentence,target_word,context_sentence,target_level,system_id
囚人虐待事件への対応などの影響から退任を求める声が出始めた。,求める,囚人虐待事件への対応などの影響から退任を求める声が出始めた。,N5,3
彼は理想の教育制度の改善を求める運動に参加しています。,求める,囚人虐待事件への対応などの影響から退任を求める声が出始めた。,N5,3
私たちは平和を求めるために努力するべきです。,求める,囚人虐待事件への対応などの影響から退任を求める声が出始めた。,N5,3
彼女は公平な取引条件を求めることに力を入れています。,求める,囚人虐待事件への対応などの影響から退任を求める声が出始めた。,N5,3
成功を求めるためには、努力と忍耐が必要です。,求める,囚人虐待事件への対応などの影響から退任を求める声が出始めた。,N5,3
この団体は社会の変革を求める活動を行っています。,求める,囚人虐待事件への対応などの影響から退任を求める声が出始めた。,N5,3
彼は成功を求める情熱を持っています。,求める,囚人虐待事件への対応などの影響から退任を求める声が出始めた。,N5,3
私たちは平和と公正を求める運動に参加しています。,求める,囚人虐待事件への対応などの影響から退任を求める声が出始めた。,N5,3
彼は社会の変革を求める意欲的なリーダーです。,求める,囚人虐待事件への対応などの影響から退任を求める声が出始めた。,N5,3
世界的な調和を求める国際的な取り組みが行われています。,求める,囚人虐待事件への対応などの影響から退任を求める声が出始めた。,N5,3
学生たちは将来の成長を求めるために一生懸命勉強しています。,求める,囚人虐待事件への対応などの影響から退任を求める声が出始めた。,N5,3
