sentence,target_word,context_sentence,target_level,system_id
本人の意思が強ければ止められるわ。,強い,本人の意思が強ければ止められるわ。,N3,3
彼は強い意志を持って夢を追い続けている。,強い,本人の意思が強ければ止められるわ。,N3,3
私の父はとても強い信念を持っている人だ。,強い,本人の意思が強ければ止められるわ。,N3,3
彼女は心が強く、どんな困難でも乗り越えていくだろう。,強い,本人の意思が強ければ止められるわ。,N3,3
彼は強いリーダーシップと決断力を持っている。,強い,本人の意思が強ければ止められるわ。,N3,3
彼のパフォーマンスには強い情熱が感じられる。,強い,本人の意思が強ければ止められるわ。,N3,3
私は強い意志を持って夢を追い求めています。,強い,本人の意思が強ければ止められるわ。,N3,3
彼女は強い信念を持って人権を守っています。,強い,本人の意思が強ければ止められるわ。,N3,3
その映画は強いメッセージを伝えています。,強い,本人の意思が強ければ止められるわ。,N3,3
彼は強い個性を持っているので、周りから注目されています。,強い,本人の意思が強ければ止められるわ。,N3,3
強い誇りを持って自分のルーツを大切にしています。,強い,本人の意思が強ければ止められるわ。,N3,3
