sentence,target_word,context_sentence,target_level,system_id
遠藤はこう言いながら、上衣の隠しに手を入れると、一挺のピストルを引き出しました。,入れる,遠藤はこう言いながら、上衣の隠しに手を入れると、一挺のピストルを引き出しました。,N3,3
彼は朝食に牛乳を入れる。,入れる,遠藤はこう言いながら、上衣の隠しに手を入れると、一挺のピストルを引き出しました。,N3,3
私は財布にお金を入れる前に、札を整理する。,入れる,遠藤はこう言いながら、上衣の隠しに手を入れると、一挺のピストルを引き出しました。,N3,3
友達と一緒にカフェでコーヒーを入れる。,入れる,遠藤はこう言いながら、上衣の隠しに手を入れると、一挺のピストルを引き出しました。,N3,3
ランチボックスにおにぎりを入れるのを忘れてしまった。,入れる,遠藤はこう言いながら、上衣の隠しに手を入れると、一挺のピストルを引き出しました。,N3,3
雨が降るから、傘をバッグに入れることを忘れないでください。,入れる,遠藤はこう言いながら、上衣の隠しに手を入れると、一挺のピストルを引き出しました。,N3,3
私はバッグに財布を入れました。,入れる,遠藤はこう言いながら、上衣の隠しに手を入れると、一挺のピストルを引き出しました。,N3,3
彼は本棚に本を入れるのを手伝ってくれました。,入れる,遠藤はこう言いながら、上衣の隠しに手を入れると、一挺のピストルを引き出しました。,N3,3
ママはカバンにおにぎりを入れてくれました。,入れる,遠藤はこう言いながら、上衣の隠しに手を入れると、一挺のピストルを引き出しました。,N3,3
大学生の妹は車のトランクに荷物を入れるのを手伝いました。,入れる,遠藤はこう言いながら、上衣の隠しに手を入れると、一挺のピストルを引き出しました。,N3,3
入学式には学生たちが新しい制服を着て、胸に校章を入れました。,入れる,遠藤はこう言いながら、上衣の隠しに手を入れると、一挺のピストルを引き出しました。,N3,3
