sentence,target_word,context_sentence,target_level,system_id
私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,3
将来の夢に向かって全力で生きることが、私の使命だと感じています。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,3
社会の厳しい現実にも負けずに、自分の信念を持って生きることが大切です。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,3
精神を持って、人生のすべての瞬間を生きる喜びを感じたいです。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,3
自然と共に共生することで、本当の自由な生き方を見出したいと思います。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,3
他人に嫉妬せず、自分自身を受け入れて認めることで、幸せな生き方ができると信じています。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,3
生きることは、ただ存在するだけではなく、自分自身を超えて何かを成し遂げることだと信じています。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,3
彼女は自己啓発の道を歩み、自分の使命を追求するために全力を尽くして生きています。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,3
子供たちは自由に夢を追いかけ、自分らしく生きる権利を持っています。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,3
罪悪感に囚われることなく、過去の過ちから学び、前に進む勇気を持って生きたいと願っています。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,3
私たちは大切なものを失うことで、価値を理解し、本当に生きる意味を見出すことができます。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N1,3
