sentence,target_word,context_sentence,target_level,system_id
あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N5,3
彼との関係は古くからの友情です。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N5,3
その二人の関係は秘密に包まれています。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N5,3
あの会社との関係を築くために、多くの時間を費やしました。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N5,3
兄は家族の中で関係が一番強い人です。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N5,3
その事件は彼女との関係に大きな影響を与えました。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N5,3
関係なく、彼はいつも私を元気にしてくれます。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N5,3
彼の言葉には私たちの関係が反映されています。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N5,3
あなたの関係のない人にも感謝の気持ちを伝えることは大切です。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N5,3
彼の言動は私たちの関係を深めるように思えます。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N5,3
二人の関係は時間をかけて築かれたものです。,関係,あなたの御関係なすっておいでになる男の事を、ある偶然の機会で承知しました。,N5,3
