sentence,target_word,context_sentence,target_level,system_id
原作では創造主の下僕でもあり、モコナの前では謙遜した態度をとる。,前,原作では創造主の下僕でもあり、モコナの前では謙遜した態度をとる。,N1,3
小学校のクラスで前の席に座っている友達のノートが落ちているのに気づいた。,前,原作では創造主の下僕でもあり、モコナの前では謙遜した態度をとる。,N1,3
公園の前で大勢の人が集まっているので、何が起こっているのか気になる。,前,原作では創造主の下僕でもあり、モコナの前では謙遜した態度をとる。,N1,3
会議の前にプレゼンテーションの資料を準備しました。,前,原作では創造主の下僕でもあり、モコナの前では謙遜した態度をとる。,N1,3
駅の前で友達と待ち合わせをしている間、電話が鳴り出した。,前,原作では創造主の下僕でもあり、モコナの前では謙遜した態度をとる。,N1,3
博物館の前で絵画のポスターを見て、展示会に興味を持った。,前,原作では創造主の下僕でもあり、モコナの前では謙遜した態度をとる。,N1,3
彼は面接の前に緊張しています。,前,原作では創造主の下僕でもあり、モコナの前では謙遜した態度をとる。,N1,3
クラスの前で発表するのは怖いです。,前,原作では創造主の下僕でもあり、モコナの前では謙遜した態度をとる。,N1,3
会議の前に資料を準備してください。,前,原作では創造主の下僕でもあり、モコナの前では謙遜した態度をとる。,N1,3
飛行機の前の座席は通路側ですか、窓側ですか？,前,原作では創造主の下僕でもあり、モコナの前では謙遜した態度をとる。,N1,3
学校の前で友達と待ち合わせしましょう。,前,原作では創造主の下僕でもあり、モコナの前では謙遜した態度をとる。,N1,3
