sentence,target_word,context_sentence,target_level,system_id
その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N3,3
週末には友達と一緒にプログラムの勉強に時間を積む。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N3,3
料理の技術を積むために新しいレシピを試す。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N3,3
旅行の経験を積むために、毎年異なる国を訪れる。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N3,3
試験前には徹夜で勉強して知識を積む。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N3,3
インターンシップでプロのスキルを積む機会を得た。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N3,3
彼は新しい職場で様々なスキルと知識を積んでいく。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N3,3
長年の努力と経験を積んだ彼はプロの料理人となった。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N3,3
週末には趣味の写真撮影に時間を積んでいる。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N3,3
学生時代には様々な部活動に参加し、貴重な経験を積んだ。,積む,その後プロに転向すると、地元大阪を中心に大会へ出場し経験を積む。,N3,3
