sentence,target_word,context_sentence,target_level,system_id
この四月以来市場には、前代未聞だと云う恐慌が来ている。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N1,3
自動車業界の市場は、電気自動車の登場によって大きく変化している。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N1,3
この新商品は、若者の市場をターゲットにしている。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N1,3
食品の市場競争が激しくなり、企業は新しい戦略を模索している。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N1,3
中国市場の需要に応えるため、企業はアジア展開を進めている。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N1,3
国内の不労所得市場が拡大し、多くの人々が投資に取り組んでいる。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N1,3
この新商品は、市場に爆風を巻き起こしました。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N1,3
最近、市場は競争の激化でにぎわっています。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N1,3
私たちの企業は、グローバル市場への進出を計画しています。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N1,3
開発された新技術は、市場のニーズに合致しています。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N1,3
この国の市場は、外国からの需要によって成長しています。,市場,この四月以来市場には、前代未聞だと云う恐慌が来ている。,N1,3
