sentence,target_word,context_sentence,target_level,system_id
これを認める研究者は少ない。,認める,これを認める研究者は少ない。,N3,3
彼女の努力が認められて、昇進した。,認める,これを認める研究者は少ない。,N3,3
警察はその事件を重大な犯罪と認めた。,認める,これを認める研究者は少ない。,N3,3
私たちの提案が会社の役員に認められた。,認める,これを認める研究者は少ない。,N3,3
彼の才能が音楽業界で認められ、有名な歌手となった。,認める,これを認める研究者は少ない。,N3,3
社会的な変化を認めるには、教育の重要性を理解する必要がある。,認める,これを認める研究者は少ない。,N3,3
彼は私の才能を認めてくれて、とても励みになります。,認める,これを認める研究者は少ない。,N3,3
この問題に対する異なる解釈が認められる可能性がある。,認める,これを認める研究者は少ない。,N3,3
彼女は彼の努力を全く認めようとしなかった。,認める,これを認める研究者は少ない。,N3,3
多くの専門家がこの理論を認めることができないと主張している。,認める,これを認める研究者は少ない。,N3,3
その組織は新たなメンバーを認めるための厳しい審査基準を設けている。,認める,これを認める研究者は少ない。,N3,3
