sentence,target_word,context_sentence,target_level,system_id
罪人はおとなしく椅子に腰を掛ける。,掛ける,罪人はおとなしく椅子に腰を掛ける。,N3,3
彼は病院の壁に絵を掛ける。,掛ける,罪人はおとなしく椅子に腰を掛ける。,N3,3
テーブルの上に花を掛ける。,掛ける,罪人はおとなしく椅子に腰を掛ける。,N3,3
雨がやんだので、洗濯物を外に掛けることができる。,掛ける,罪人はおとなしく椅子に腰を掛ける。,N3,3
彼は鍵を足りない棚に掛けると、見つけやすくなると考えている。,掛ける,罪人はおとなしく椅子に腰を掛ける。,N3,3
忘れ物をしたくないので、鍵を首から掛ける。,掛ける,罪人はおとなしく椅子に腰を掛ける。,N3,3
私は仕事に集中するためにヘッドフォンを耳に掛ける。,掛ける,罪人はおとなしく椅子に腰を掛ける。,N3,3
彼は朝の散歩のために犬のリードを手に掛ける。,掛ける,罪人はおとなしく椅子に腰を掛ける。,N3,3
友達との電話で彼女はいつも笑顔が見えるように電話口に鏡を掛ける。,掛ける,罪人はおとなしく椅子に腰を掛ける。,N3,3
子供たちは学校の制服を着て、ランドセルを肩に掛ける。,掛ける,罪人はおとなしく椅子に腰を掛ける。,N3,3
母はお気に入りのエプロンを腰に掛けて、料理の準備を始める。,掛ける,罪人はおとなしく椅子に腰を掛ける。,N3,3
