sentence,target_word,context_sentence,target_level,system_id
私は母の愛というものに就いて考える。,考える,私は母の愛というものに就いて考える。,N1,3
彼は自分の将来について真剣に考える。,考える,私は母の愛というものに就いて考える。,N1,3
私たちは環境問題について解決策を考える必要がある。,考える,私は母の愛というものに就いて考える。,N1,3
この問題についてもっと深く考えるべきだと思う。,考える,私は母の愛というものに就いて考える。,N1,3
彼女は心配して何度も考えることがある。,考える,私は母の愛というものに就いて考える。,N1,3
学生たちは自分の進路について真剣に考える時期に来ている。,考える,私は母の愛というものに就いて考える。,N1,3
彼は将来のキャリアについて真剣に考える。,考える,私は母の愛というものに就いて考える。,N1,3
私は環境問題に対して行動する前によく考える。,考える,私は母の愛というものに就いて考える。,N1,3
彼女は友人の意見を尊重して自分の意見を考える。,考える,私は母の愛というものに就いて考える。,N1,3
教育制度を改革するために、政府は新しいアプローチを考える必要がある。,考える,私は母の愛というものに就いて考える。,N1,3
チームメンバーはプロジェクトの成功に向けて戦略を考える。,考える,私は母の愛というものに就いて考える。,N1,3
