sentence,target_word,context_sentence,target_level,system_id
いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N1,3
最新のスポーツカーに乗って、風を感じながらドライブするのが大好きです。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N1,3
友達と一緒にローラーコースターに乗るのは怖くても、一度挑戦してみたいと思っています。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N1,3
明日の朝のバスに乗るために、早く寝なければなりません。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N1,3
雨が降っているので、自転車に乗るのはやめて、電車で通勤します。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N1,3
大きな船に乗って、美しい海をクルーズする夢を持っています。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N1,3
ローラは風の強い日でも、自転車に乗るのが好きです。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N1,3
私たちは旅行のために列車に乗る予定です。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N1,3
夏休みになると、海に乗るサーフィンのレッスンに通っています。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N1,3
そのプロジェクトに参加するために、彼は新しいビジネスの流れに乗る必要があります。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N1,3
