sentence,target_word,context_sentence,target_level,system_id
私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,3
私は自然と調和して生きることを目指しています。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,3
彼は自由に生きるために旅に出ました。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,3
この経験は私に新たな価値観を持ち、より豊かに生きることを教えてくれました。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,3
彼女は自分の夢に向かって生きる勇気を持っています。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,3
生きる意味を見つけるために、彼は修行を積んでいます。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,3
生きることは喜びと苦しみを含む旅です。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,3
彼は自分の夢を追い求めて生きる決意をしました。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,3
生きる意味を見つけるために毎日探求しています。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,3
私たちは互いを尊重し合いながら共に生きるべきです。,生きる,私はこの力を以て己れを鞭ち他を生きる事が出来るように思う。,N5,3
