sentence,target_word,context_sentence,target_level,system_id
但しこれも人類の文化が進み人類の感情が進んだときどう変るかそれはわかりません。,文化,但しこれも人類の文化が進み人類の感情が進んだときどう変るかそれはわかりません。,N5,3
この地域の文化は、音楽や伝統的な舞踊によって表現されています。,文化,但しこれも人類の文化が進み人類の感情が進んだときどう変るかそれはわかりません。,N5,3
私たちの文化は、食べ物や衣装だけでなく、言語や信仰も含んでいます。,文化,但しこれも人類の文化が進み人類の感情が進んだときどう変るかそれはわかりません。,N5,3
文化は、人々の生活様式や習慣に影響を与える重要な要素です。,文化,但しこれも人類の文化が進み人類の感情が進んだときどう変るかそれはわかりません。,N5,3
日本の文化には、茶道や芸術などの美しい伝統が存在します。,文化,但しこれも人類の文化が進み人類の感情が進んだときどう変るかそれはわかりません。,N5,3
異なる文化を理解し尊重することは、国際的な交流において重要です。,文化,但しこれも人類の文化が進み人類の感情が進んだときどう変るかそれはわかりません。,N5,3
私の国の文化は伝統と尊敬を重視します。,文化,但しこれも人類の文化が進み人類の感情が進んだときどう変るかそれはわかりません。,N5,3
日本の文化は美しいお茶の儀式や華やかな祭りで知られています。,文化,但しこれも人類の文化が進み人類の感情が進んだときどう変るかそれはわかりません。,N5,3
ヨーロッパの文化には多様性と芸術への情熱が溢れています。,文化,但しこれも人類の文化が進み人類の感情が進んだときどう変るかそれはわかりません。,N5,3
インドの文化ではカースト制度が存在し、社会の階層が明確に分けられています。,文化,但しこれも人類の文化が進み人類の感情が進んだときどう変るかそれはわかりません。,N5,3
アフリカの文化には豊かな音楽やダンスが根付いており、人々の絆を深めています。,文化,但しこれも人類の文化が進み人類の感情が進んだときどう変るかそれはわかりません。,N5,3
