sentence,target_word,context_sentence,target_level,system_id
これは結果的に、後のメンバー昇格する要因の一つだったと思われる。,一つ,これは結果的に、後のメンバー昇格する要因の一つだったと思われる。,N5,3
その本はたくさんの発見があるため、読む価値がある一つの本です。,一つ,これは結果的に、後のメンバー昇格する要因の一つだったと思われる。,N5,3
この商品は耐久性が高く、他と比べても一つです。,一つ,これは結果的に、後のメンバー昇格する要因の一つだったと思われる。,N5,3
私たちは皆一つの目標に向かって頑張ろうと思います。,一つ,これは結果的に、後のメンバー昇格する要因の一つだったと思われる。,N5,3
旅先で一つの思い出を作りたいです。,一つ,これは結果的に、後のメンバー昇格する要因の一つだったと思われる。,N5,3
彼女は一つの問題を解決する方法を見つけました。,一つ,これは結果的に、後のメンバー昇格する要因の一つだったと思われる。,N5,3
．この映画は、笑える場面が多くて楽しいですが、怒りを感じる一つのシーンもあります。,一つ,これは結果的に、後のメンバー昇格する要因の一つだったと思われる。,N5,3
．新しいレストランに行ったら、美味しい料理が一つの理由でリピートしたくなるかもしれません。,一つ,これは結果的に、後のメンバー昇格する要因の一つだったと思われる。,N5,3
．彼女は一つの才能を持っているだけでなく、努力も素晴らしいと思います。,一つ,これは結果的に、後のメンバー昇格する要因の一つだったと思われる。,N5,3
．今日の会議で話された一つ一つのアイデアは、プロジェクトの成功につながる重要な要素です。,一つ,これは結果的に、後のメンバー昇格する要因の一つだったと思われる。,N5,3
．この本の中には、人生において重要な教訓が一つ一つ詰まっています。,一つ,これは結果的に、後のメンバー昇格する要因の一つだったと思われる。,N5,3
