sentence,target_word,context_sentence,target_level,system_id
いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N5,3
電車に乗る前に、切符を買ってください。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N5,3
自転車に乗るのが好きです。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N5,3
乗馬をするためには、馬に乗る方法を学ぶ必要があります。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N5,3
大きな波に乗るためには、しっかりと泳ぐ技術が必要です。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N5,3
海外旅行では、観光バスに乗って名所を巡ることが多いです。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N5,3
バスに乗る前に、切符を買ってください。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N5,3
兄はいつも自転車に乗って学校に行きます。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N5,3
電車に乗るときは、座席の指定を確認してください。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N5,3
友達と一緒に乗り物に乗るのが楽しいです。,乗る,いざ金がいるとなると、ポルジイはどんな危険な相談にでも乗る。,N5,3
