sentence,target_word,context_sentence,target_level,system_id
利用する側から見ると全く複数のコンピュータが存在するように見える。,見える,利用する側から見ると全く複数のコンピュータが存在するように見える。,N3,3
ドラマの最後のシーンで、主人公の決断がとても勇敢に見えた。,見える,利用する側から見ると全く複数のコンピュータが存在するように見える。,N3,3
ロッカーの中を整理していると、古い写真が見えてきた。,見える,利用する側から見ると全く複数のコンピュータが存在するように見える。,N3,3
風が吹くたびに、木の葉が舞っているように見える。,見える,利用する側から見ると全く複数のコンピュータが存在するように見える。,N3,3
この映画は本当の出来事を基にしているので、リアリティが見えてくる。,見える,利用する側から見ると全く複数のコンピュータが存在するように見える。,N3,3
屋上から見える風景は圧倒的に美しい。,見える,利用する側から見ると全く複数のコンピュータが存在するように見える。,N3,3
彼の行動は自己中心的に見える。,見える,利用する側から見ると全く複数のコンピュータが存在するように見える。,N3,3
その建物は夜になると幻想的に見える。,見える,利用する側から見ると全く複数のコンピュータが存在するように見える。,N3,3
教科書を読んでいると、世界が広がって見える。,見える,利用する側から見ると全く複数のコンピュータが存在するように見える。,N3,3
彼女の笑顔はとても明るく見える。,見える,利用する側から見ると全く複数のコンピュータが存在するように見える。,N3,3
