,url,level_old_jlpt,sentence
138373,http://www.01-tec.com/document/code_design/vol11.html,4,よろしくお願いします。
138374,http://www.0karakasegu.com/,4,いい勉強になりました。
138375,http://000studio.com/bunka/main/agora/agora02.cgi?mode=index,4,それを書きましょう。
138376,http://www.01-tec.com/book_shop/,4,１冊目を読んだ人はこちらをどうぞ。
138377,http://www.1101.com/saeki/archive/2000-03-22.html,4,なんなんだろう。
138378,http://www.12kai.com/200603.html,4,これをゆっくりと、何度もやる。
138379,http://1happyhappy.com/,4,１時間ぐらいですかね。
138380,http://www.1101.com/engawa/index.html,4,良く晴れて居て少し風が吹いてきた。
138381,http://1000mile.cocolog-nifty.com/keio/2005/12/index.html,4,お時間のあるときに、見てくださいね。
138382,http://14da.com/blog_jp/archives/football/index.html,4,時間もなかったし。
138383,http://www.1omotesando.com/column/d1/409.html,4,っ言っていた。
138384,http://www.1101.com/torino2006/index.html,4,また遊びましょう。
138385,http://www.1biz-insights.com/microsite_miracles/infcrt.html,4,私もその一人でした。
138386,http://www.12kai.com/200502.html,4,そしてそれからがおもしろいのだ。
138387,http://www.1banmoteru.com/,4,着ていたとても楽しいです。
138388,http://www.12kai.com/200303b.html,4,どこまでついていくのだ。
138389,http://www.1ren-ai.com/,4,高くないですね。
138390,http://www.1englishdoctor.com/,4,それでは失礼します。
138391,http://www.10000nen.com/mm.htm,4,私は弱いのでしょうか。
138392,http://www.100shiki.com/archives/2005/05/index.html,4,なんかしよう。
138393,http://www.110coolweb.com/,4,今なら分かります。
138394,http://www.1omotesando.com/column/c7/,4,もうお分かりでしょう。
138395,http://www.1webart.com/hondakochan/KansoList.cfm?TargetID=&NextID=1694,4,楽しそうなお父さんですね。
138396,http://14da.com/blog_jp/archives/london/index.html,4,バスや地下鉄乗って。
138397,http://www.1kowamote.com/indexi.html,4,あなただけではありません。
138398,http://www.1101.com/OL/,4,それは子供たちです。
138399,http://www.1101.com/dig_up/baba.html,4,何もしない。
138400,http://www.1motemote.com/,4,そうですよね。
138401,http://www.12kai.com/199912a.html,4,ちょっと座りが悪い。
138402,http://www.10bai.com/r/back28.htm,4,初めて隣で寝ました。
138403,http://www.10bai.com/r/back44.htm,4,今朝は遅く起きました。
138404,http://www.1101.com/philadelphia/2002-09-29.html,4,でも、トイレには行きたい母です。
138405,http://www.190centimeter.com/archives/cat_50026957.html,4,映画学校で勉強中。
138406,http://www.1katekyo.com/,4,あなただけじゃないですよ。
138407,http://www.12kai.com/200605.html,4,ここまででたぶん来週分は終わりだろう。
138408,http://www.1101.com/torino2006/2006-02-16.html,4,ちょっと疲れてきました。
138409,http://www.1101.com/postcard/odai_20-2.html,4,駅から歩いて3分です。
138410,http://www.1101.com/otona/2003-10-08.html,4,なんやわかれへんわ。
138411,http://www.1101.com/turning_point/2003-02-07.html,4,だからでしょうか。
138412,http://www.110831.com/mame_colume/daily_memo/2005_06_back_no.htm,4,そしてそこに遊びに行ったときであった。
138413,http://1000mile.cocolog-nifty.com/keio/2005/11/index.html,4,今日の午前中まで寝ていた。
138414,http://www.12kai.com/200503.html,4,いい映画だった。
138415,http://www.12kai.com/200206a.html,4,これだけ読む本があるんだから。
138416,http://www.13maid.com/badtrip/weblog/archives/000074.html,4,いつもいつもすみません。
138417,http://www.1101.com/yayakoshii/2006-04-14.html,4,私は話さない方にしました。
138418,http://www.1opa.com/ebook/,4,さあ、今日も一日何をしよう。
138419,http://www.12kai.com/200212a.html,4,顔が顔でなくなりそう。
138420,http://257.teacup.com/newsda/bbs,4,いつでもいらっしゃって下さい。
138421,http://20001111.cocolog-nifty.com/blog/2006/06/index.html,4,大変難しい問題です。
138422,http://2.suk2.tok2.com/user/buroi/?y=2005&m=04&all=0,4,私はここで人を待っている所です。
138423,http://www.2life-style.com/,4,外に出るときは病院に行くときぐらい。
138424,http://www.2castor.com/public/diary/2006/200601/diary200601.html,4,あの、小さいのがたくさん入っている物です。
138425,http://231.teacup.com/job/bbs,4,三人なんですが。
138426,http://www.21rots.com/hukusyu.htm,4,覚えているなら問題ない。
138427,http://www.30ans.com/room/micchi/?blogid=167,4,でもそれも出来ない。
138428,http://www.39-web.com/more/015.html,4,明るくひとつになった。
138429,http://www.30ans.com/room/sasakazu/?catid=166,4,おととい行った写真です。
138430,http://www.3cg2.com/,4,男兄弟が一人いる。
138431,http://39-18.cocolog-nifty.com/3918/2005/10/index.html,4,これは書くしかあるまい。
138432,http://3291ahiru.blog1.fc2.com/blog-date-200604.html,4,とても良くできています。
138433,http://39-18.cocolog-nifty.com/3918/2006/06/index.html,4,乗りたいったら乗りたい。
138434,http://www.4510navi.com/modules/mxdirectory/singlelink.php?lid=89&couponid=123,4,ホテルの中には、色々な仕事があります。
138435,http://www.50mb.com/~skd/motto.html,4,そのほうがよい仕事ができる。
138436,http://5thstar.air-nifty.com/blog/cat176881/index.html,4,知りませんでした。
138437,http://www.55192.com/research/research001220.html,4,そしてそれを見た人も楽しくなる。
138438,http://6204.teacup.com/rm1yfrsk/bbs,4,こんな回は年に数回も無い。
138439,http://6930.teacup.com/worker/bbs,4,よかったら買ってください。
138440,http://6517.teacup.com/kateikyoshi/bbs,4,意味あるんでしょうかね。
138441,http://6115.teacup.com/u_saku/bbs,4,本当に良かったです。
138442,http://6517.teacup.com/kateikyoshi2/bbs,4,いくつもすいません。
138443,http://6019.teacup.com/tokei/bbs,4,よかったでしょうか。
138444,http://6545.teacup.com/quizmaster/bbs,4,またいらして下さいね。
138445,http://8604.teacup.com/soofuu/bbs,4,また時間もない。
138446,http://8425.teacup.com/madoromuishi/bbs,4,宜しくお願いします。
138447,http://8918.teacup.com/tanaka/bbs,4,それしかありません。
138448,http://8421.teacup.com/galaxy/bbs,4,頭が悪いね。
138449,http://8925.teacup.com/babarder/bbs,4,いつかここで弾いてみたいですが。
138450,http://8306.teacup.com/kamasho/bbs,4,少し待ってみてください。
138451,http://8024.teacup.com/yassan/bbs,4,今晩はどうなるでしょうね。
138452,http://8012.teacup.com/tsujimoto/bbs,4,名前は全部覚えている。
138453,http://8117.teacup.com/104mitumasa/bbs,4,外国で売っています。
138454,http://8309.teacup.com/shibalabo/bbs,4,これでいいんでしょうか。
138455,http://8023.teacup.com/choryo/bbs,4,みんなの声が、出なくなってきたのです。
138456,http://8726.teacup.com/samtulas/bbs,4,ギターと一緒に歌を歌います。
138457,http://8004.teacup.com/fv2ttjmt/bbs,4,この中の１つにあるかどうか。
138458,http://8918.teacup.com/jicasvob/bbs,4,開き方の問題もあったのでしょうかね。
138459,http://8607.teacup.com/mikioakamine/bbs,4,しかし、それが何であるかは読んでもわからない。
138460,http://8010.teacup.com/aleksey/bbs,4,これもよくわかりますね。
138461,http://8022.teacup.com/astrohearts/bbs,4,今は１歳です。
138462,http://8730.teacup.com/acoaco/bbs,4,では失礼しました。
138463,http://946sekitan.com/omoide/index.shtml,4,でも、それはそれで楽しいものでした。
138464,http://9021.teacup.com/seishinbuddha/bbs,4,お元気でしょうか。
138465,http://9030.teacup.com/hoseido3/bbs,4,いつも見ています。
138466,http://9003.teacup.com/katsuaki/bbs,4,ではどうするか。
138467,http://9022.teacup.com/tsimustakt/bbs,4,よくおわかりになりましたね。
138468,http://9002.teacup.com/hoseido2/bbs,4,だれの目にもわかりやすいからであろう。
138469,http://9022.teacup.com/iryounet/bbs,4,言葉にするのが難しいですよね。
138470,http://aeroblade.finito.fc2.com/fire/1023.htm,4,言ってきます。
138471,http://amrita.s14.xrea.com/d/?date=199902,4,あまりわからなくても、そうなる本がいくつかあった。
138472,http://www.arigato-u.com/,4,でも、これでよかったんですよね。
138473,http://www.adachitomomi.com/j/a/diary.html,4,後は遊ぶだけ。
138474,http://a-10.air-nifty.com/nekedeye/cat420991/index.html,4,書いていません。
138475,http://www.airtariff.com/log.html?07041315,4,問題なくできますよ。
138476,http://www.asian-article.com/asianarticle_013.htm,4,どれもいい買い物しました。
138477,http://www.ace-us.com/page154.html,4,左の写真は、見に行ったアパートのひとつ。
138478,http://www.alt-r.com/zc/v10b.php3?n=984&p=1&e=100,4,忘れない日となった。
138479,http://www.asahi.com/kansai/wakuwaku/asahi0810-1.html,4,大変に広い公園です。
138480,http://amrita.s14.xrea.com/d/?date=20050507,4,それだけの話です。
138481,http://alt-talk.cocolog-nifty.com/alternative/2005/10/index.html,4,ではありませんでした。
138482,http://asajihara.air-nifty.com/mu/2006/05/index.html,4,あははは。
138483,http://arapasonikki.blog25.fc2.com/blog-entry-22.html,4,とても使いやすそうでした。
138484,http://amrita.s14.xrea.com/d/?date=200410,4,この本はいい本です。
138485,http://www.artist-at-heart.com/break/nairobi/nairobinglish-j.html,4,不味いのだこれが。
138486,http://asahip.cocolog-nifty.com/asap/2005/02/index.html,4,毎年ご馳走になります。
138487,http://anoda.cocolog-nifty.com/mad/2005/09/post_f222.html,4,写真を撮るのが楽しい。
138488,http://admn.air-nifty.com/books/cat1345921/index.html,4,それが良いのだ。
138489,http://www.archcello.com/mc/archives/cat_17.html,4,男の子はひとりでした。
138490,http://atelier-hiro.tea-nifty.com/kaigakan/index.rdf,4,３時だわ。
138491,http://amrita.s14.xrea.com/d/?date=200305,4,これが無いと面白くありません。
138492,http://www.allinone-english.com/A1SE/review-social.html,4,難しい所ですが。
138493,http://akumunosakebi.cocolog-nifty.com/blog/cat984618/index.html,4,困ったもんやね。
138494,http://www.asahi.com/business/kigyokeiei/aera/07.html,4,そのとき自分はどうなっているか。
138495,http://www.akai-mi.com/memory2004.1-7.html,4,やってみます。
138496,http://atabal.blog8.fc2.com/,4,今日は早く寝る。
138497,http://www.appricot-bus.com/diary/index.html,4,何の問題もありません。
